sentence,comment,score,ratio
#남해바다마차 #대방어 🐟천국이 확장해서 천국으로 가는 문이 넓어졌어요!같은 건물 2층으로 올라가면 넓~고 쾌적한 공간에서 석계역 야경을 보면서 크~~ 제대로 술맛나더라구욧~👍👍👍...✔ #대방어회배꼽살 가마살 울대 사이살 등 특수부위까지 따봉!✔ #홍새우독도 근처에서 뛰어놀던 극강의 신선함!새우대가리 안먹고 버리면 바보~🤭✔ #성게알국내산 고성 앙장구 맛이 미쳤어요!✔ #보석굴얼마나 맛있으면 보석굴이라고 부를까~ 궁금하쥬~ㅋ✔ #싱소싱글몰트 위스키를 가볍게 즐길수도 있다구요!...핵이득 세트메뉴 강추합니닷!!!,"['남해', '바다', '마차', '대', '방어', '천국', '이', '확장', '해서', '천국', '으로', '가는', '문', '이', '넓어졌어요', '같은', '건물', '2', '층', '으로', '올라가면', '넓고', '쾌적한', '공간', '에서', '석계역', '야경', '을', '보면서', '크', '제대로', '술맛', '나더라', '구', '욧', '대방', '어회', '배꼽', '살', '가마', '살', '울대', '사이', '살', '등', '특수', '부위', '까지', '따', '봉', '홍', '새우', '독도', '근처', '에서', '뛰어놀던', '극', '강의', '신선함', '새우', '대가리', '안', '먹고', '버리면', '바보', '성게', '알', '국내', '산', '고성', '앙', '장구', '맛', '이', '미쳤어요', '보석', '굴', '얼마나', '맛있으면', '보석', '굴', '이라고', '부를까', '궁금하', '쥬', '싱', '소', '싱글', '몰트', '위스키', '를', '가볍게', '즐길수도', '있다구요', '핵', '이득', '세트', '메뉴', '강', '추합니', '닷']",-23.84597320029252,-7.94
"겨울 끝나기전에 꼭 드세요. 개인적으로는 제주 모슬포방어 등 타 지역에서 먹는 방어나, 서울에서 유명하다는 방어집들중에서는 여기 남해바다마차가 1위입니다. 너무 맛있어서 보름에 3번이나 왔네요....🥰","['겨울', '끝나기전에', '꼭', '드세요', '개인', '적', '으로는', '제주', '모', '슬포', '방어', '등', '타', '지역', '에서', '먹는', '방어', '나', '서울', '에서', '유명하다는', '방어', '집', '들', '중', '에서는', '여기', '남해', '바다', '마차', '가', '1', '위', '입니다', '너무', '맛있어서', '보름', '에', '3', '번', '이나', '왔네요']",-2.8916141920739746,-1.1
방어 전국 1등!!! 성게알은 처음 먹었는데 바로 찬양하게 되었읍니다 놀라운 맛👍👍,"['방어', '전국', '1등', '성게', '알', '은', '처음', '먹었는데', '바로', '찬양', '하게', '되었', '읍니', '다', '놀라운', '맛']",0.36462237054908075,0.17
최근 코로나로 인해 거리두기 방침이 바뀌어서 그런가 긴 웨이팅 없이 일찍 들어가서 먹었어요!!!매번 오래 기다리는게 너무 힘들어서 포기한적도 많았는데 너무 행복합니당❤️이번 주말엔 눈이 너무 와서 배달이 어렵다 하셔서 절망스러웠는데ㅠㅠ역시 평일은 도전해볼만합니다다들 남해바다마차로 달려가세욥🔥사진은 깜빡해서 전에 먹었던걸로 올려두겠습니당,"['최근', '코로나', '로', '인해', '거리', '두기', '방침', '이', '바뀌어서', '그', '런가', '긴', '웨이', '팅', '없이', '일찍', '들어가서', '먹었어요', '매번', '오래', '기다리는게', '너무', '힘들어서', '포기', '한', '적도', '많았는데', '너무', '행복합니당', '이번', '주말', '엔', '눈', '이', '너무', '와서', '배달', '이', '어렵다', '하셔서', '절망', '스러웠는데', '역시', '평일', '은', '도전', '해볼만', '합', '니', '다다', '들', '남해', '바다', '마차', '로', '달려가세', '욥', '사진', '은', '깜빡', '해서', '전', '에', '먹었던걸', '로', '올려', '두겠', '습', '니당']",-16.27234276645923,-5.73
회는 맛있긴 했지만고등어회는 비린래가나고반찬도 하나도 없고버섯장은 더 달라니2000원 추가로 주고국물없냐고했더니지리를 주는데국물에 뼈만 있었음리필은 완전국물만그리고 참돔대가리 조림은원래 그 대가리는 지리 매운탕할때끓여야 하는건데2만원에 판매완전 우리가 갈곳은 아니었음단지 스키다시하나도 없는회만 나오는곳 다시는. 안가고 싶음,"['회', '는', '맛있긴', '했지만', '고등', '어회', '는', '비린래', '가나', '고', '반찬', '도', '하나', '도', '없고', '버섯', '장', '은', '더', '달라', '니', '2000원', '추가', '로', '주고', '국물', '없냐고', '했더니', '지리', '를', '주는데', '국물', '에', '뼈', '만', '있었음', '리필', '은', '완전', '국물', '만', '그리고', '참돔', '대가리', '조림', '은', '원래', '그', '대가리', '는', '지리', '매운탕', '할', '때', '끓여야', '하는건데', '2만원', '에', '판매', '완전', '우리', '가', '갈', '곳', '은', '아니었음', '단지', '스키', '다시하나도', '없는', '회', '만', '나오는', '곳', '다시는', '안', '가고', '싶음']",-3.9301915971585513,-1.36
"어제 존경하는 어른들과 저녁식사 자리를 마련했습니다. 두시간정도 시간이 흘렀을까? 두시간 되면 자리를 비켜줘야 한다고 직원이 얘기 하더라구요.그럼 빨리 일어날테니 회도 아직 다 못먹었고, 소주한병만 더 먹고 가겠습니다 라고 했습니다.근데 잠시후 여사장님께서 오더니 가게 출입시 안내를 하고 벽에도 설명을 붙여뒀다라고 하면서 지금 당장 자리를 비켜줄것을 얘기하더군요.사실 가게 출입시 안내같은건 없었고, 벽에 붙여있는 설명도 유심히 보지 않으면 모르게 적어뒀더군요. 그걸 떠나서 가게 사정을 손님에게 강압적으로 하면 안되는것 아닐까요? 기분이 상한 저희는 바로는 못일어나겠다고 했더니, 저희 보는 앞에서 경찰을 부르네요... 허허 참. 경찰은 저희에게 아무말도 안하고 돌아가셨는데, 정말 황당했습니다.","['어제', '존경', '하는', '어른', '들', '과', '저녁식사', '자리', '를', '마련', '했습니다', '두', '시', '간정', '도', '시간', '이', '흘렀을까', '두', '시간', '되면', '자리', '를', '비켜줘야', '한다고', '직원', '이', '얘기', '하더라구요', '그럼', '빨리', '일어날테니', '회도', '아직', '다', '못', '먹었고', '소', '주', '한', '병', '만', '더', '먹고', '가겠습니다', '라고', '했습니다', '근데', '잠시', '후', '여', '사장', '님', '께서', '오더니', '가게', '출입', '시', '안내', '를', '하고', '벽', '에도', '설명', '을', '붙여', '뒀다라고', '하면서', '지금', '당장', '자리', '를', '비켜줄것을', '얘기', '하더군요', '사실', '가게', '출입', '시', '안', '내', '같은건', '없었고', '벽', '에', '붙여있는', '설명', '도', '유심', '히', '보지', '않으면', '모르게', '적어', '뒀더군요', '그걸', '떠나서', '가게', '사정', '을', '손님', '에게', '강압', '적', '으로', '하면', '안되는것', '아닐까', '요', '기분', '이', '상한', '저희', '는', '바로', '는', '못', '일어나겠다고', '했더니', '저희', '보는', '앞', '에서', '경찰', '을', '부르네요', '허허', '참', '경찰', '은', '저희', '에게', '아무', '말', '도', '안', '하고', '돌아가셨는데', '정말', '황당했습니다']",-37.1363419415352,-11.8
너무 비싸고 사이드메뉴도 없으며 서비스 제로네요ㅠㅠ 다시는 안가요,"['너무', '비싸고', '사이드', '메뉴', '도', '없으며', '서비스', '제로', '네', '요', '다시는', '안가요']",0.13216120197740322,0.06
밑에는 옆테이블에 계셨던 손심이시군요.여사장님께서 정중히 대기손님이 있어서 2시간 초과로 술자리 마무리 요청을 했더니 취기가 오른건지 그런 말 들은적 없다면서 권익위에 신고 한다느니 소란 피우셔서 유심히 봤는데 괜히 애꿎은 직원을 불러 삼자대면까지 하고 직원은 사전에 언급했다며 난처해 하며 벙쪄있는 모습을 보니 되려 안스러웠음.님들이 속된 말로 진상 같았습니다.점잖게 끝맺음 맺으시는 미덕을 보여줬으면 좋았을텐데...그리고 리뷰 작성할때 악의적으로 교묘하게 작성하시는 분들이 대부분 진상임.아무튼 더이상 상황설명 할 것도 없지만... 사장님 훌훌 털어 버리시고 힘내세요.아차 진짜 리뷰를 남겨보면... 여기서 숙성회와 성게알 먹고선 다른데서는 못먹겠음ㅜㅜ 특히 성게알의 풍미와 고소함은 정말 압권이네요!,"['밑', '에는', '옆', '테이블', '에', '계셨던', '손', '심이시군요', '여', '사장', '님', '께서', '정중히', '대', '기', '손님', '이', '있어서', '2시간', '초과', '로', '술자리', '마무리', '요청', '을', '했더니', '취기', '가', '오른', '건', '지', '그런', '말', '들은', '적', '없다면서', '권익위', '에', '신고', '한다느니', '소란', '피우셔서', '유심', '히', '봤는데', '괜히', '애꿎', '은', '직원', '을', '불러', '삼자', '대면', '까지', '하고', '직원', '은', '사전', '에', '언급', '했다며', '난처해', '하며', '벙', '쪄있는', '모습', '을', '보니', '되려', '안', '스러웠', '음', '님', '들이', '속', '된', '말로', '진상', '같았습니다', '점잖게', '끝', '맺음', '맺으시는', '미덕', '을', '보여줬으면', '좋았을텐데', '그리고', '리뷰', '작성', '할', '때', '악의', '적', '으로', '교묘하게', '작성', '하시는', '분', '들', '이', '대부분', '진상', '임', '아무튼', '더', '이상', '상황', '설명', '할', '것', '도', '없지만', '사장', '님', '훌훌', '털어', '버리시고', '힘내세요', '아차', '진짜', '리뷰', '를', '남겨', '보면', '여기', '서', '숙성', '회', '와', '성게', '알', '먹고선', '다른데', '서는', '못', '먹겠음', '특히', '성게', '알', '의', '풍', '미와', '고소함은', '정말', '압', '권', '이네', '요']",-29.779945293119876,-9.38
"방어는 언제가서 먹어도 맛있네용ㅎㅎ 성게알 처음 먹어보는거였는데, 앞으로 성게알 자주 먹고 싶어질거 같아요! 진짜 맛있어요👍🏻""","['방어', '는', '언제', '가서', '먹어도', '맛있네용', '성게', '알', '처음', '먹어', '보는거였는데', '앞', '으로', '성게', '알', '자주', '먹고', '싶어질', '거', '같아요', '진짜', '맛있어요']",-0.9665192369889761,-0.41
85,['85'],0.0,0.0
"""코로나 시국의 위생개념은 없습니다. 보통 한정식이라하면 코스처럼 조금씩 여러번 갖다주지만, 여긴 한 번에 전부 나오고 덜어먹을 집게도 없고 앞접시도 없이 저렇게만 줍니다. 음식은 여러갠데 개인 앞접시 따로요청해야 주니 계속 요청하기도 미안하고 그냥 대충 먹어야하는데 된장국도 저렇게 냄비 채로 주면서 국자도 없고.. 앞접시도 국그릇도 국자도없이 저렇게만 주는거보니 한 냄비에 숟가락 뒤섞어 떠먹던 그 갬성인가봅니다. 맛은 걍 욕먹지나 않을 정도구요. 13층이라 시야는 좋은데 장위동의 황폐한 모습을 구경할 수 있습니다. 23000원이고 재방문 의사는 딱히..","['코로나', '시국', '의', '위생', '개념', '은', '없습니다', '보통', '한정식', '이라', '하면', '코스', '처럼', '조금씩', '여러', '번', '갖다주지만', '여긴', '한', '번', '에', '전부', '나오고', '덜어', '먹을', '집게', '도', '없고', '앞', '접시', '도', '없이', '저렇게만', '줍니다', '음식', '은', '여러', '갠데', '개인', '앞', '접시', '따로', '요', '청해', '야', '주니', '계속', '요청', '하기도', '미안하고', '그냥', '대충', '먹어야하는데', '된장국', '도', '저렇게', '냄비', '채', '로', '주면서', '국자', '도', '없고', '앞', '접시', '도', '국', '그릇', '도', '국자', '도', '없이', '저렇게만', '주는거', '보니', '한', '냄비', '에', '숟가락', '뒤', '섞어', '떠', '먹던', '그', '갬', '성인', '가봅니다', '맛', '은', '걍', '욕먹지나', '않을', '정도', '구', '요', '13', '층', '이라', '시야', '는', '좋은데', '장위동', '의', '황폐', '한', '모습', '을', '구경', '할', '수', '있습니다', '23000원', '이고', '재', '방문', '의사', '는', '딱히']",-23.243313170636743,-7.57
전망도 좋고 공간이 분리되어 있어서 좋습니다.,"['전망', '도', '좋고', '공간', '이', '분리', '되어', '있어서', '좋습니다']",3.828519893284566,1.96
한상차림 무난무난해요 기대보단 별로... 설이라 예약해서 갔는데 그 정도까진 아닌 거 같아요ㅠㅠ,"['한', '상차림', '무난', '무난', '해', '요', '기대', '보단', '별로', '설', '이라', '예약', '해서', '갔는데', '그', '정도', '까진', '아닌', '거', '같아요']",-2.16305124655603,-0.94
정성이 많이 든 음식 맛도 좋아요,"['정성', '이', '많이', '든', '음식', '맛', '도', '좋아요']",0.3427749168831551,0.18
오랜만에 갔는데 반찬도 맛있고잘먹고 왔어요밑반찬 판매하셨으면몇가지 사오고 싶었어요~,"['오랜', '만', '에', '갔는데', '반찬', '도', '맛있고잘', '먹고', '왔어요', '밑반찬', '판매', '하셨으면', '몇', '가지', '사오고', '싶었어요']",0.7505000328276674,0.34
굿,['굿'],0.0,0.0
😀,[],0.0,-0.0
ㅈㅇ,[],0.0,-0.0
굿,['굿'],0.0,0.0
"좋아요""",['좋아요'],0.2455134615776977,0.25
86,['86'],0.0,0.0
"""생각보다 미친 웨이팅은 아니었어요! 4시에 가서 웨이팅 걸어두고 카페에 있다가 4시 40분 쯤에 들어갔어요 여자 둘이 항정살 1인분, 가브리살 1인분, 계란찜 시켜서 김치찌개랑 같이 먹으니까 배불러서 고기 더 추가해야겠단 생각이 안 들더라구요 그리고 이 집 김치가 넘 맛있어요 ㅠㅠ 고기도 맛있는데 밑반찬들이 다 맛있어가지고 더 만족스러웠어요 남영돈 왕추천 ❤︎","['생각', '보다', '미친', '웨이팅', '은', '아니었어요', '4시', '에', '가서', '웨이', '팅', '걸어', '두고', '카페', '에', '있다가', '4시', '40분', '쯤', '에', '들어갔어요', '여자', '둘', '이', '항정살', '1', '인분', '가', '브리', '살', '1', '인분', '계란찜', '시켜서', '김치찌개', '랑', '같이', '먹으니까', '배불러서', '고기', '더', '추가', '해야겠단', '생각', '이', '안', '들더라구요', '그리고', '이', '집', '김치', '가', '넘', '맛있어요', '고기', '도', '맛있는데', '밑반찬', '들', '이', '다', '맛있어가지고', '더', '만족스러웠어요', '남영', '돈', '왕', '추천']",-10.59665691294267,-3.74
언제나 행복한 맛! 토요일은 12시 오픈인데 11시 30분정도 가서 웨이팅 적어놓으면 오픈하면서 입장 가능.추가 주문할때마다 숯불을 새로 갈아주는게 인상적!맛은 뭐 말할것도 없이 최고!!오늘은 숯불 갈아주시는 분이 왕건이 고기하나를 숯에 떨어뜨리곤 사과없이 숯만 들고 사라져서 황당.살짝 빈정상함.두번째 추가시킨 항정살 구워주시는데 기름기가 많아서 기름이 내 눈썹쪽으로 튀었음. 너무 뜨거워서 물티슈를 한동안 대고 있었는데..구워주는 직원분이 죄송하다고 괜찮냐고 두번이나 물어봐주심. 고기를 다 굽고 조금 뒤에 갑자기 안시킨 달걀찜이 나옴. 아까 죄송했다며....빈정상했던거 사르르 다 풀림. 꼭 서비스를 받아서 좋았더기보단..계속 신경써주시는게 좋았음.내 최애 인생고깃집!!,"['언제나', '행복한', '맛', '토요일', '은', '12시', '오픈', '인데', '11시', '30분', '정도', '가서', '웨이', '팅', '적어놓으면', '오픈', '하면서', '입장', '가능', '추가', '주문', '할', '때', '마다', '숯불', '을', '새로', '갈아주는게', '인상', '적', '맛', '은', '뭐', '말', '할것도', '없이', '최고', '오늘', '은', '숯불', '갈아', '주시', '는', '분', '이', '왕건', '이', '고', '기', '하나', '를', '숯', '에', '떨어뜨리곤', '사과', '없이', '숯', '만', '들고', '사라져서', '황당', '살짝', '빈', '정상', '함', '두번째', '추가', '시킨', '항정살', '구워주시는데', '기름기', '가', '많아서', '기름', '이', '내', '눈썹', '쪽', '으로', '튀었음', '너무', '뜨거워서', '물티슈', '를', '한동안', '대고', '있었는데', '구워주는', '직원', '분', '이', '죄송하다고', '괜찮냐고', '두', '번', '이나', '물어봐', '주심', '고기', '를', '다', '굽', '고', '조금', '뒤', '에', '갑자기', '안', '시킨', '달걀찜', '이', '나옴', '아까', '죄송했다며', '빈', '정상', '했던거', '사르르', '다', '풀림', '꼭', '서비스', '를', '받아서', '좋았', '더기', '보단', '계속', '신경', '써주시는게', '좋았음', '내', '최애', '인생', '고깃집']",6.046024885559564,1.93
"어제까지 인생 돼지고기집은 금돼지식당이었는데 오늘로 바뀌었습니다. 가브리살 쫜득..항정살은 특양먹는줄..이 식감 뭐임?? 2인이 목살, 가브리살, 항정살 1인분씩 시키고 물쫄면? 이랑 공기밥도 시켜서 기본으로 나오는 김치찌개랑 같이 먹었는데...물쫄면 완전 취향저격..달달상큼^^ 부산 밀면같은 느낌..김치찌개는 한입 먹어보고 허걱!!얼마전 제주가서 맛있다는 흑돼지집도 갔었지만...내 최애 인생 원픽은 남영돈!! 토요일 12시 오픈이라 11시반에 도착했는데 앞에 12팀 웨이팅중. 다행히 오픈하면서 바로 입장 ^^담엔 가족이랑 와야겠어요","['어제', '까지', '인생', '돼지고기', '집은', '금', '돼지', '식당', '이었는데', '오늘', '로', '바뀌었습니다', '가', '브리', '살', '쫜득항정살', '은', '특', '양', '먹는줄이', '식감', '뭐임', '2', '인', '이', '목살', '가', '브리', '살', '항정살', '1', '인분', '씩', '시키고', '물', '쫄면', '이랑', '공기밥', '도', '시켜서', '기본', '으로', '나오는', '김치찌개', '랑', '같이', '먹었는데', '물', '쫄면', '완전', '취향', '저격', '달달', '상큼', '부산', '밀면', '같은', '느낌', '김치찌개', '는', '한', '입', '먹어', '보고', '허걱', '얼마', '전', '제', '주가', '서', '맛있다는', '흑', '돼지', '집도', '갔었지만', '내', '최애', '인생', '원픽', '은', '남영', '돈', '토요일', '12시', '오픈', '이라', '11시', '반에', '도착', '했는데', '앞', '에', '12', '팀', '웨이', '팅', '중', '다행히', '오픈', '하면서', '바로', '입장', '담', '엔', '가족', '이랑', '와야겠어요']",-2.94474965762845,-0.97
"가브리살 항정살 너무 맛있어요...👍🏻 주말이라 두시간반 웨이팅하긴 했는데, 미리 웨이팅 걸어놓고 주변 까페에 있다오니 괜찮았어요! 반찬도 종류도 많고 맛있어요!😋 물도 생수로 줘서 좋았어요! 또 갈게요🤍","['가', '브리', '살', '항정살', '너무', '맛있어요', '주말', '이라', '두', '시', '간반', '웨이', '팅', '하긴', '했는데', '미리', '웨이', '팅', '걸어놓고', '주변', '까페', '에', '있다오니', '괜찮았어요', '반찬', '도', '종류', '도', '많고', '맛있어요', '물', '도', '생수', '로', '줘서', '좋았어요', '또', '갈게요']",-1.4075795693876705,-0.55
웨이팅만 많이길지 않으면 매우 만족할 것 같음! 고기 신선하고 숯이 진짜 좋구요. 밑반찬들이 장난아니에요,"['웨이팅', '만', '많이', '길', '지', '않으면', '매우', '만족할', '것', '같음', '고기', '신선하고', '숯', '이', '진짜', '좋구요', '밑반찬', '들', '이', '장난', '아니에요']",3.6233003697115533,1.56
"유명한 집이라고해서 어느정도 기대를 하고 방문했습니다! 근데 기대 이상으로 너무너무 맛있었어요👍여기에만있는 특별한 숯불부터 특수부위, 삼겹살, 목살, 후식으로 쫄면까지 먹었는데 전부 다 맛있습니다!직원분들도 친절하시고 처음부터 끝까지 고기를 맛있게 구워주셔서 편하게 즐길 수 있었어요.밑반찬도 깔끔해서 맛있고 여러가지 종류의 젓갈이 나와서 맛난 고기 더 다채롭게 즐길 수 있습니다.이 정도면 주말이랑 저녁 피크타임 웨이팅 충분히 감수하고 재방문할 의사 있습니다.너무너무 잘먹었습니다:-)","['유명한', '집', '이라고', '해서', '어느', '정도', '기대', '를', '하고', '방문', '했습니다', '근데', '기대', '이상', '으로', '너무', '너무', '맛있었어요', '여기', '에만', '있는', '특별한', '숯불', '부터', '특수', '부위', '삼겹살', '목살', '후식', '으로', '쫄면', '까지', '먹었는데', '전부', '다', '맛있습니다', '직원', '분들', '도', '친절하시고', '처음', '부터', '끝', '까지', '고기', '를', '맛있게', '구워주셔서', '편하게', '즐길', '수', '있었어요', '밑반찬', '도', '깔끔해서', '맛있고', '여러가지', '종류', '의', '젓갈', '이', '나와서', '맛', '난', '고기', '더', '다채롭', '게', '즐길', '수', '있습니다', '이', '정도', '면', '주말', '이랑', '저녁', '피크타임', '웨이', '팅', '충분히', '감수', '하고', '재', '방문', '할', '의사', '있습니다', '너무', '너무', '잘', '먹었습니다']",15.247746971597023,5.14
곁들여먹을 반찬이 다양하고 맛있어요고기도 맛있는데 기대가 높아서 그런건지 솔직히 말해서 대단히 맛있다는 느낌은 없었어요. 요즘 맛으로 승부하는 가게들이 많아서 상향평준화 되다보니 이정도맛은 다른가게에서도 맛볼수있을거 같아요. 결론적으로 대기가없다면 재방문 의사 있지만 30분~1시간씩기다려서 먹을정도는 아닌거같아요 시간아까워요,"['곁들여', '먹을', '반찬', '이', '다양하고', '맛있어요', '고기', '도', '맛있는데', '기대', '가', '높아서', '그런', '건', '지', '솔직히', '말', '해서', '대단히', '맛있다는', '느낌', '은', '없었어요', '요즘', '맛', '으로', '승부', '하는', '가게', '들', '이', '많아서', '상향', '평준화', '되다', '보니', '이', '정도', '맛', '은', '다른', '가게', '에서도', '맛볼수있을거', '같아요', '결론', '적', '으로', '대기', '가', '없다면', '재', '방문', '의사', '있지만', '30분', '1시간', '씩기다려서', '먹을', '정도', '는', '아닌거', '같아요', '시간', '아까워요']",0.27256663829360384,0.1
고기 맛있어요 생각보다 항정살은 담백한 편. 삼겹살도 맛있어요. 근데 웨이팅을 오래할만큼 먹을 정도 까지는 아니에요! 한번 먹어보는 것을 추천! 서울 3대 고깃집! 생각보다 비빔쫄면이 맛있고 추가로 받은 냉쫄면 육수가 별미였음👍🏻,"['고기', '맛있어요', '생각', '보다', '항정살', '은', '담백한', '편', '삼겹살', '도', '맛있어요', '근데', '웨이팅', '을', '오래', '할만큼', '먹을', '정도', '까지는', '아니에요', '한번', '먹어', '보는', '것', '을', '추천', '서울', '3', '대', '고깃집', '생각', '보다', '비빔', '쫄면', '이', '맛있고', '추가', '로', '받은', '냉', '쫄면', '육수', '가', '별미', '였음']",-0.49466037773699445,-0.19
🤤가브리살 너무 맛있어요😋,"['가', '브리', '살', '너무', '맛있어요']",-0.6082145266138022,-0.36
"또 줄서기 싫어서 맛없길 바랐는데 맛있네..금돼지 맛있고 몽탄도 한번 경험할만하지만 3대 고깃집중에 줄 서도 다시 갈 집은 여기인듯. 항정살 가브리살 중에 드시구요 삼겹 목살 달걀찜은 굳이 안시켜도 될맛""","['또', '줄', '서기', '싫어서', '맛없길', '바랐는데', '맛있네', '금', '돼지', '맛있고', '몽탄', '도', '한번', '경험', '할', '만하', '지만', '3', '대', '고깃집', '중', '에', '줄', '서도', '다시', '갈', '집은', '여기인듯', '항정살', '가', '브리', '살', '중', '에', '드시구요', '삼겹', '목살', '달걀찜', '은', '굳이', '안', '시켜도', '될', '맛']",-9.508309253399638,-3.6
87,['87'],0.0,0.0
"""육회는 무조건입니다","['육회', '는', '무조건', '입니다']",0.47900811717085867,0.3
친구들이랑 자주 가는 곳입니다. 차돌박이에 육회 싸먹으면 맛있어요,"['친구', '들', '이랑', '자주', '가는', '곳', '입니다', '차돌박이', '에', '육회', '싸', '먹으면', '맛있어요']",1.0129790026426115,0.48
육회 또 먹고싶어요,"['육회', '또', '먹고싶어요']",0.0,0.0
ㅠㅡㅠ 육회에 양념밥 필수 ㅠㅡㅠ ❤,"['육회', '에', '양념', '밥', '필수']",0.6007368160770088,0.35
맛있어요,['맛있어요'],0.4523853211980975,0.45
좋아요,['좋아요'],0.2455134615776977,0.25
육회비빔밥 괜찮아요,"['육회', '비빔밥', '괜찮아요']",-0.4473867467760284,-0.3
"정말 맛있게 잘 먹었습니다!단골될듯요""","['정말', '맛있게', '잘', '먹었습니다', '단골', '될듯', '요']",3.9140428334831174,2.12
88,['88'],0.0,0.0
"""엄청 친절하시고 곱창도 진짜 맛있어요 생간도 엄청 신선한 걸 보니 다음에 또 오고 싶어요!","['엄청', '친절하시고', '곱창', '도', '진짜', '맛있어요', '생', '간도', '엄청', '신선한', '걸', '보니', '다음', '에', '또', '오고', '싶어요']",2.8186639226303796,1.26
"곱창 1, 대창 1, 볶음밥 2 시켰어요ㅎㅎ 여자사장님 엄청 친절하시구 친한 이모처럼 대해주셨어요! 다음에는 친구 더 데리고 방문하려구요ㅎㅎ 둘이서 배터지게 먹고왔습니당❤ 후식도 감사해요😍 오래오래 장사해쥬세요!😘","['곱창', '1', '대창', '1', '볶음밥', '2', '시켰어요', '여자', '사장', '님', '엄청', '친절하시구', '친한', '이모', '처럼', '대해', '주셨어요', '다음', '에는', '친구', '더', '데리', '고', '방문', '하려구요', '둘이서', '배', '터지게', '먹고', '왔', '습', '니당', '후식', '도', '감사해요', '오래오래', '장사', '해', '쥬세', '요']",0.1019128396425657,0.04
여기 모임장소로 너무 좋을 것 같아요😊 곱창 자체가 엄청 맛있고 전반적인 분위기가 좋더라구요😍 사장님 엄청 친절하셔서 기분좋게 먹고 나왔어요,"['여기', '모임', '장소', '로', '너무', '좋을', '것', '같아요', '곱창', '자체', '가', '엄청', '맛있고', '전반', '적', '인', '분위기', '가', '좋더라구요', '사장', '님', '엄청', '친절하셔서', '기분', '좋게', '먹고', '나왔어요']",10.665460701013656,4.39
냄새도 안 나고 맛있었어요 !!,"['냄새', '도', '안', '나고', '맛있었어요']",1.3465430657858026,0.79
종로 오랜만에 가서 갑자기 곱창이 땡겨서 갔는데 너무너무 맛있게 잘 먹었습니다. 모임하가도 좋고 친절하게 잘 해주셔서 만족 했습니다,"['종로', '오랜', '만', '에', '가서', '갑자기', '곱창', '이', '땡겨서', '갔는데', '너무', '너무', '맛있게', '잘', '먹었습니다', '모임하가도', '좋고', '친절하게', '잘', '해주셔서', '만족', '했습니다']",10.260447015779999,4.38
재료가 신선하고 맛있어요. 재재재재방문 가능한 곳이에요. 주차는 어려우니까 대중교통으로 이동!,"['재료', '가', '신선하고', '맛있어요', '재재', '재재', '방문', '가능한', '곳', '이에요', '주차', '는', '어려우니까', '대중교통', '으로', '이동']",1.0360387268646485,0.47
낮에 오랜만에 맛있게 먹었어요,"['낮', '에', '오랜', '만', '에', '맛있게', '먹었어요']",2.4861218571041754,1.35
종로에 곱창 맛있다고 유명한 맛집에 들렸는데 가게서비스도 친절하고 얘기하며 먹기에 좋았어요^^,"['종로', '에', '곱창', '맛있다고', '유명한', '맛집', '에', '들렸는데', '가게', '서비스', '도', '친절하고', '얘기', '하며', '먹기', '에', '좋았어요']",4.573526794379358,2.05
너무 질기네요~~씹어도 씹어도 끈어지지안아요,"['너무', '질', '기네', '요', '씹어도', '씹어도', '끈어지지안아요']",0.3201506212450256,0.17
"모듬있어서 너므 조아여~~~다양한 구성에 각각의 맛이 분명해서 잘 먹고 가여~~""","['모', '듬', '있어서', '너므', '조아여', '다양한', '구성', '에', '각각', '의', '맛', '이', '분명해서', '잘', '먹고', '가여']",2.0071881862282224,0.91
89,['89'],0.0,0.0
"""종로 노포 맛집날씨 좋은날 야장깔수 있어서 좋아요손님많아 직원들 바쁠땐 정신 없어 보이심맛은 좋음물갈비 쫄깃살 굿!","['종로', '노포', '맛집', '날씨', '좋은', '날', '야장', '깔수', '있어서', '좋아요', '손님', '많아', '직원', '들', '바쁠', '땐', '정신', '없어', '보이', '심맛', '은', '좋음', '물', '갈비', '쫄깃살', '굿']",3.514143988238402,1.46
공중부양물갈비ㅎㅎ 자리에 앉자마자 음료수를 주시길래 으잉? 했더니 공짜라몈ㅋㅋㅋ 잠시 뒤에 한 병 더 주시길래 괜찮아요~ 했더니 저희도 괜찮아요 ㅋㅋ 해주셨어요 ㅋㅋㅋㅋ 음료 무제한!! 사장님 친절!! 서울가면 또 찾아갈래요,"['공중부양', '물', '갈비', '자리', '에', '앉자마자', '음료수', '를', '주시길래', '으잉', '했더니', '공짜', '라', '몈', '잠시', '뒤', '에', '한', '병', '더', '주시길래', '괜찮아요', '했더니', '저희', '도', '괜찮아요', '해주셨어요', '음료', '무제한', '사장', '님', '친절', '서울', '가면', '또', '찾아갈래요']",-7.915273652270679,-3.1
블로그보고 갔다가 많이 실망하고 왔어요 집에서 먼거린데 두번은 못가겠네요,"['블로그', '보고', '갔다가', '많이', '실망하고', '왔어요', '집', '에서', '먼거', '린데', '두', '번은', '못', '가겠네요']",-0.420173592115733,-0.2
